Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:09:29 18:09:24,UrbanThinking,"Back in full effect after a week of networking at, Ad Week, Independent Film Week & Filmmaker Conference #IFP , New York Television Festival",0,0,0,0,en,NYC,['IFP']
09:09:27 21:42:15,ShortIsBetter,The #Film Panel Notetaker - Miss a panel discussion? Notes from #IFP’s Independen... http://shar.es/1vPcR,0,0,0,0,en,Canada,"['Film', 'IFP']"
09:09:27 10:54:33,CampbellX,RT @indigochameleonNotes from #IFP’s Independent #Filmmaker Conference 2009. Great Blog 'The Film Panel Notetaker' http://ow.ly/rfQ3,0,0,1,0,en,Planet Earth,"['IFP', 'Filmmaker']"
09:09:27 10:41:37,indigochameleon,Notes from #IFP’s Independent #Filmmaker Conference 2009. Great Blog 'The Film Panel Notetaker'  http://ow.ly/rfQ3,0,0,0,0,en,"Bristol, UK","['IFP', 'Filmmaker']"
09:09:26 14:11:37,indigochameleon,"Great article for #indie #producers, #filmmakers on the new market. http://ow.ly/rbhA  #IFP",0,0,0,0,en,"Bristol, UK","['indie', 'producers', 'filmmakers', 'IFP']"
09:09:24 17:31:36,Jacobanis,GoodPitch is a good thing! #IFP,0,0,0,0,en,,['IFP']
09:09:23 22:39:51,Jacobanis,RJ was talking about docs but I think it's just as true - and sometimes missed - for narrative #IFP,0,0,0,0,en,,['IFP']
09:09:23 15:23:47,skidrowcrypto,NY-based #ifp and London-based networking org #shootingpeople have formed a strategic partnership http://tinyurl.com/m4ho4o,0,0,0,0,en,"Los Angeles, CA","['ifp', 'shootingpeople']"
09:09:22 19:40:18,jonarcher,Pitching at IFP this week? Sage advice from ITVS's Richard Saiz: http://bit.ly/4bNxyw #ifp,0,0,0,0,en,"San Francisco, CA",['ifp']
09:09:22 16:53:49,dcap,Mira Nair said she does yoga w her crew on set every morning and blessing rituals. I've seen it in action and it 100% motivates them. #ifp,0,0,0,0,en,New Orleans,['ifp']
09:09:22 14:58:33,CarolynBTRmovie,"#ifp #film Sessn on glbal fnance - reduce bdgt, diversify risk. do co-prods",0,0,0,0,en,"Maryland, USA","['ifp', 'film']"
09:09:22 09:30:46,TheFinanceCoach,@PeteMatthew@TheParaplanner @mikelinskey @Nickcanncfp The #IFP tag seems to be quite well used currently. #IFPC is not. LETS USE THAT THEN!,0,0,0,0,en,"Barnet, London","['IFP', 'IFPC']"
09:09:22 09:22:28,PeteMatthew,@TheFinanceCoach @TheParaplanner @mikelinskey @Nickcanncfp The #IFP tag seems to be quite well used currently. #IFPC is not used at all,0,0,0,0,en,"Penzance, UK","['IFP', 'IFPC']"
09:09:22 08:51:20,TheFinanceCoach,RT @TheParaplanner: @PeteMatthew @Nickcanncfp Need to agree some hashtags before so that we can all see what's being said WHAT ABOUT #IFP?,0,0,0,0,en,"Barnet, London",['IFP']
09:09:22 08:13:13,contentnow,"Wednesday Guide/#NYTVF, #AWNY, #IFP: Top picks for Wednesday:
8-10:45, Breakfast with Mark Cuban, Chris Anderson.. http://bit.ly/4B6cCl",0,0,0,0,en,San Francisco,"['NYTVF', 'AWNY', 'IFP']"
09:09:22 06:13:10,contentnow,"Tuesday Guide/#NYTVF, #AWNY, #MIXX, #OMMA, #IFP: Here&#8217;s an abbreviated guide to the  top picks of the day:.. http://bit.ly/1OXWDI",0,0,0,0,en,San Francisco,"['NYTVF', 'AWNY', 'MIXX', 'OMMA', 'IFP']"
09:09:21 19:24:42,deebeezy,when you go to a distributor you should show up like the verizon guy with your army - build your crowd #ifp,0,0,0,0,en,"NY, NY",['ifp']
09:09:21 18:59:10,deebeezy,filmmakers go into someone else's (social media) crowd and bring them into your crowd #ifp,0,0,0,0,en,"NY, NY",['ifp']
09:09:21 17:35:43,deebeezy,hold on to your distribution rights split them up to max profits #ifp,0,0,0,0,en,"NY, NY",['ifp']
09:09:21 17:34:16,deebeezy,the days of one stop shop film distribution is over #ifp,0,0,0,0,en,"NY, NY",['ifp']
09:09:21 17:24:48,deebeezy,sally potter's 'rage' -ragethemovie.com - is the first feature film to debut on the mobile phone thru babelgum #ifp,0,0,0,0,en,"NY, NY",['ifp']
09:09:21 17:17:09,skidrowcrypto,"attending What's the deal? panel at #ifp indie film week w/Christian Vesper, Head of Acquisitions - Sundance/IFC",0,0,0,0,en,"Los Angeles, CA",['ifp']
09:09:21 11:01:34,Followinf,"Tuesday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP « Content NOW http://bit.ly/rnBnV",0,0,0,0,en,Dubai-UAE,"['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 10:45:14,Followinf,"Tuesday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP « Content NOW http://bit.ly/rnBnV",0,0,0,0,en,Dubai-UAE,"['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 09:42:48,career_ops,"Tuesday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP « Content NOW http://bit.ly/1QUQAa",0,0,0,0,en,,"['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 09:29:59,bigdigit,"Tuesday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP « Content NOW: Steve Farella, President &amp; CEO, TargetCast tc.. http://tinyurl.com/n4cljg",0,0,0,0,en,"iPhone: 0.000000,0.000000","['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 07:48:52,contentnow,"Tuesday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP: Tu 9/22
7:45-9:30, Media Insights Breakfast Today’s 360 — How A.. http://bit.ly/rnBnV",0,0,0,0,en,San Francisco,"['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 07:48:33,contentnow,"Monday Guide/#AWNY, #MIXX, #OMMA, #NYTVF, #IFP: The Emmys were awesome and now 60,000+ are expected to descend u.. http://bit.ly/7SWg0",0,0,0,0,en,San Francisco,"['AWNY', 'MIXX', 'OMMA', 'NYTVF', 'IFP']"
09:09:21 02:10:08,videorose,Beautiful night under brooklyn bridge watching #ifp lab trailers. This is the best part,0,0,0,0,en,"Brooklyn, NY",['ifp']
09:09:21 00:16:03,makingthemovie,"RT @lmcnelly: RT @stomptokyo: Peter Saraf: ""Make a movie, take it to festivals, sell it there... It's a ridiculous business model."" #IFP",0,0,0,0,en,"Hollywood, CA",['IFP']
09:09:21 00:16:03,johnott,"RT @lmcnelly: RT @stomptokyo: Peter Saraf: ""Make a movie, take it to festivals, sell it there... It's a ridiculous business model."" #IFP",0,0,0,0,en,Los Angeles,['IFP']
09:09:20 23:37:37,lmcnelly,"RT @stomptokyo: Peter Saraf: ""Make a movie, take it to festivals, sell it there... It's a ridiculous business model."" #IFP",0,0,0,0,en,"Maine, ayuh",['IFP']
09:09:20 23:15:23,anadk,"Amen! RT @stomptokyo: Peter Saraf: ""Make a movie, take it to festivals, sell it there... It's a ridiculous business model."" #IFP",0,0,1,0,en,"San José, Costa Rica",['IFP']
09:09:20 22:04:30,stomptokyo,"Peter Saraf: ""Make a movie, take it to festivals, sell it there... It's a ridiculous business model."" #IFP",0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 22:02:02,jeanprytyskacz,RT @milesmakerFree outdoor public screening of 20 film excerpts from '09 #ifp labs documentary/narrative projects http://tinyurl.com/mzc8md,0,0,0,0,en,New York City and Long Island,['ifp']
09:09:20 21:41:47,stomptokyo,The #IFP emcee should introduce herself before she introduces each panel. It's weird not knowing to whom you are listening.,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 21:38:37,skidrowcrypto,Free outdoor public screening of 20 film excerpts from '09 #ifp labs documentary/narrative projects http://tinyurl.com/mzc8md,0,0,0,0,en,"Los Angeles, CA",['ifp']
09:09:20 21:08:03,sfelt,at the #ifp indie filmmakers conf in nyc,0,0,0,0,en,"Denver, Colorado, USA",['ifp']
09:09:20 19:13:34,stomptokyo,Sitting a few rows back from the #IFP panel knitter. Looks like a scarf?,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 16:14:46,stomptokyo,Ted Hope now answering questions about his accent at #IFP. Awesome!,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 15:50:35,contentnow,"#IFP filmproject auditorium filling up, 1000+ runored to be here, networking supposedly good at Chipolte, Starbucks http://twitpic.com/igh2r",0,0,0,0,en,San Francisco,['IFP']
09:09:20 15:48:55,stomptokyo,And @lanceweiler brings it back around. Now much love for workbook project from Ted Hope. #IFP,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 15:44:57,stomptokyo,5 minutes into this panel and we're already off on a tangent. #IFP,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 15:39:31,skidrowcrypto,FREE #ifp outdoor screening tonight in Dumbo Brooklyn  http://tinyurl.com/mzc8md,0,0,0,0,en,"Los Angeles, CA",['ifp']
09:09:20 14:53:30,bsroszell,Independent Film Week starts today. Time to sell some movies! #IFP,0,0,0,0,en,"Austin, TX USA",['IFP']
09:09:20 14:50:32,skidrowcrypto,@hunterweeks it's a beautiful day to be a filmmaker!  #ifp Indie Film Week  http://tinyurl.com/mplmuf,0,0,0,0,en,"Los Angeles, CA",['ifp']
09:09:20 14:35:16,stomptokyo,"Jeff Hill to press gloom/doom about indie film (paraphrased): ""Come on. It's just a recession. We've done this before."" #IFP",0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:20 14:19:13,contentnow,"#IFP Positioning Film for Festivals and Buyers, 100+ filmmakers in audience http://twitpic.com/ig66m",0,0,0,0,en,San Francisco,['IFP']
09:09:20 14:16:38,contentnow,"#IFP Here at Filmmaker - onstage Focus Features, Magnolia...Positioning Dilm for http://twitpic.com/ig5x2",0,0,0,0,en,San Francisco,['IFP']
09:09:20 14:13:35,filmfestsecrets,Current panel: positioning your film for festivals & buyers. #ifp,0,0,0,0,en,"Atlanta, GA",['ifp']
09:09:20 14:09:03,stomptokyo,Current panel: positioning your film for festivals & buyers. #ifp,0,0,0,0,en,"Atlanta, GA",['ifp']
09:09:20 00:04:23,skidrowcrypto,GREAT 1st day at Indie Film Week!  Thanks #ifp and #indiegogo--heading back home and back on my screenplay...,0,0,0,0,en,"Los Angeles, CA","['ifp', 'indiegogo']"
09:09:19 20:09:53,stomptokyo,"#IFP wants me to tag my updates with the hash #ifpfilmweek. I think we both know I'm lazier than that. Sad, isn't it?",0,0,0,0,en,"Atlanta, GA","['IFP', 'ifpfilmweek']"
09:09:19 19:31:02,brianveronica1,"#NYTVF, #IFP, #MIXX, #OMMA, #AdvertisingWeek/The Guide « Content NOW http://bit.ly/Y0HtV",0,0,0,0,en,Los Angeles,"['NYTVF', 'IFP', 'MIXX', 'OMMA', 'AdvertisingWeek']"
09:09:19 18:49:20,Demonstrous,"This #IFP conference should be called ""working with Film VS New Technology"", sponsored by #Kodak, guess which one wins?",0,0,0,0,en,"40.674942,-73.955621","['IFP', 'Kodak']"
09:09:19 17:34:38,Demonstrous,At an #IFP conference on #filmmusic.,0,0,0,0,en,"40.674942,-73.955621","['IFP', 'filmmusic']"
09:09:19 16:29:26,stomptokyo,Standing in back of script to screen panel at #IFP. Where are my conference buddies?,0,0,0,0,en,"Atlanta, GA",['IFP']
09:09:19 15:49:42,zaffi,Making your first feature...first #ifp panel of the day for me...not familiar with the panelists...pretty dry so far #IFPFilmweek #indiegogo,0,0,0,0,en,"Brooklyn, NY","['ifp', 'IFPFilmweek', 'indiegogo']"
09:09:19 15:38:28,zaffi,At #IFP trying to pick up my #indiegogo pass...names not on the list...(price is right losing sound),0,0,0,0,en,"Brooklyn, NY","['IFP', 'indiegogo']"
09:09:18 23:47:56,contentnow,"#AdvertisingWeek, #NYTVF, #MIXX, #OMMA, #IFP/The Guide: 60,000+ are expected to descend upon NYC for Advertising.. http://bit.ly/2WK78e",0,0,1,0,en,San Francisco,"['AdvertisingWeek', 'NYTVF', 'MIXX', 'OMMA', 'IFP']"
09:09:18 23:30:47,TM_140TC,"What’s On This Week: #AdvertisingWeek, #IFP, #Engage Expo, #140TC, #NARIP, #ZurichFilmFestival « C... http://retwt.me/4iD0 (via @contentnow)",0,0,0,0,en,Worldwide,"['AdvertisingWeek', 'IFP', 'Engage', '140TC', 'NARIP', 'ZurichFilmFestival']"
09:09:18 23:16:30,contentnow,"What&#8217;s On This Week: #AdvertisingWeek, #IFP, #Engage Expo, #140TC, #NARIP, #ZurichFilmFestival: Really, wh.. http://bit.ly/2VDFRP",0,0,0,0,en,San Francisco,"['AdvertisingWeek', 'IFP', 'Engage', '140TC', 'NARIP', 'ZurichFilmFestival']"
09:09:18 21:13:28,zaffi,"#followfriday special thanks2 @indiegogo @GoGoSlava and @GoGoDanae for getting me hookdup w/#IFPFilmweek passes...ifu going, hit me up! #IFP",0,0,0,0,en,"Brooklyn, NY","['followfriday', 'IFPFilmweek', 'IFP']"
09:09:17 10:10:32,TheParaplanner,Just got my IFP Conference details and have got VIP status (clearly not fussy who they give that too any more!)  #IFP,0,0,0,0,en,Lockdown Danger Town,['IFP']
09:09:16 16:11:08,zaffi,.@zaffi Congrats! You're the 12th Twinner of IndieGoGo's IFP Ticket Give Away http://ow.ly/pApD  (via @GoGoDanae) Yes!!! Any1 @ #IFP hitmeup,0,0,0,0,en,"Brooklyn, NY",['IFP']
09:09:16 04:06:28,cinecitizen,RT@SKilmurry POV's Yance Ford interviews Milton Tabbot about Independent Film Week http://bit.ly/i12fG #povodcs #IFP,0,0,0,0,en,DC/MD,"['povodcs', 'IFP']"
09:09:15 22:36:13,JustinFrancese,RT @SKilmurry POV's Yance Ford interviews Milton Tabbot about Independent Film Week http://bit.ly/i12fG #povdocs #IFP,0,0,0,0,en,"Eugene, OR","['povdocs', 'IFP']"
09:09:15 21:28:40,monanicoara,RT POV's Yance Ford interviews Milton Tabbot about Independent Film Week http://bit.ly/i12fG #povodcs #IFP (via @SKilmurry),0,0,0,0,en,Brooklyn & Transylvania,"['povodcs', 'IFP']"
09:09:12 22:06:49,zaffi,Really hoping2attend #IFP week for all the great panels about first features including Working with new technology #indiegogo #IFPFilmweek,0,0,0,0,en,"Brooklyn, NY","['IFP', 'indiegogo', 'IFPFilmweek']"
09:09:11 22:05:46,contentnow,What's On: #GDCAustin #EngageExpo #IFP #NYTVF #MIXX #OMMA #AdvertisingWeek #TC50 http://bit.ly/dNLtB,0,0,0,0,en,San Francisco,"['GDCAustin', 'EngageExpo', 'IFP', 'NYTVF', 'MIXX', 'OMMA', 'AdvertisingWeek', 'TC50']"
09:09:10 03:52:18,LanceWeiler,"@EitherOrFilms I'm on a panel called THE TIMES, THEY ARE A-CHANGIN’ w/ @tedhope, @kvpi @massify @ 11:30 on 9/20 -  #ifp",0,0,0,0,en,everywhere,['ifp']
09:09:08 12:44:50,Caritas_web,Neues #Video: Traumatisierte Frauen schneidern sich im Münchener Nähwerk zurück ins Leben. #Caritas http://tinyurl.com/mbyqfs Danke #ifp,0,0,0,0,de,Germany,"['Video', 'Caritas', 'ifp']"
09:08:24 17:33:53,_superdomestik,'Should we stay or should we go now...' Decisions to be made on attending #IFP filmmaker conference in NY in Sept,0,0,0,0,en,#wearesuperdomestik,['IFP']
09:07:21 19:29:21,joopx,An alles IFP-Twitterer: Wir brauchen bis Donnerstag ein Thema fürs Besinnungswochenende. Näheres dazu in der StudiVZ Gruppe! #IFP,0,0,0,0,de,Köln,['IFP']
09:07:19 17:27:23,CiSdocumentary,Radiate & Reflect Productions website relaunch COMING SOON! #independentfilm #IFP #NYC,0,0,0,0,en,"Brooklyn, NY","['independentfilm', 'IFP', 'NYC']"
09:07:16 01:04:11,ThatSpencer,At #IFP meeting.  Apparently on time = early.,0,0,0,0,en,"Seattle, WA",['IFP']
09:07:12 19:50:31,alexdemling,"Yeah, beim Fußball-Cup der deutschen Journalistenschulen den 3. Platz belegt! #ifp",0,0,0,0,de,San Francisco,['ifp']
09:06:22 07:35:19,alexdemling,"@joopx Samstag, 11. Juli. Also in drei Wochen. #ifp #fussball",0,0,0,0,de,San Francisco,"['ifp', 'fussball']"
09:06:17 18:13:47,bjoern,"47 Prozent der Menschen zwischen 18 und 24 Jahren sagen, Blogger sind Journalisten. #Donsbach #ifp",0,0,0,0,de,Munich,"['Donsbach', 'ifp']"
09:06:17 18:03:00,bjoern,"""Die Deutschen halten Journalisten für mächtiger als Politiker, finden das aber nicht gut."" #Donsbach #ifp",0,0,0,0,de,Munich,"['Donsbach', 'ifp']"
09:06:17 17:54:58,probek,"""Unter den 18- bis 24-Jährigen versteht jeder Zweite Blogging als Journalismus"" (aus der eben verlinkten PDF-Pressemitteilung) #ifp #yeah!",0,0,0,0,de,München,"['ifp', 'yeah']"
09:06:17 17:52:31,probek,"""Respektlos, intolerant, käuflich … Entzauberung eines Berufs"" #Journalisten #ifp PM als PDF: http://tr.im/oP0J #Weltuntergang",0,0,0,0,de,München,"['Journalisten', 'ifp', 'Weltuntergang']"
09:06:17 17:50:14,bjoern,"""Durch Investitionen in Redaktionen lassen sich die Erlöse steigern."" #Donsbach #ifp",0,0,0,0,de,Munich,"['Donsbach', 'ifp']"
09:06:17 17:40:29,bjoern,Wolfgang Donsbach über die Entzauberung des Journalismus im #ifp in München.,0,0,0,0,de,Munich,['ifp']
09:06:16 00:19:04,phil_jackson,RT @MireilleM: RT @NoRestrictions Filmmakers please follow @ifpfilm they just launched their Twitter page http://www.ifp.org #film #ifp,0,0,0,0,en,"Los Angeles, CA","['film', 'ifp']"
09:06:15 23:20:10,MireilleM,RT @NoRestrictions Filmmakers please follow @ifpfilm they just launched their Twitter page http://www.ifp.org #film #ifp #filmmaking,0,0,0,0,en,Planet Earth ... of course!,"['film', 'ifp', 'filmmaking']"
09:06:15 23:17:03,NoRestrictions,Filmmakers please follow @ifpfilm - they just launched their Twitter page account read more at http://www.ifp.org #film #ifp #filmmaking,0,0,0,0,en,"Los Angeles, CA","['film', 'ifp', 'filmmaking']"
09:06:15 14:32:02,alexdemling,"@fscheidl ach ja, der vortrag geht um 19:30 los. #ifp",0,0,0,0,de,San Francisco,['ifp']
09:06:10 14:23:36,MsIFP,"#IFP is closed until June 15th - you can still place orders, but they won't be processed until #IFP reopens.",0,0,0,0,en,In the southern US,"['IFP', 'IFP']"
09:06:02 03:25:05,MsIFP,"June #IFP Pretty in Pink newsletter is up, along with the June special!  http://bit.ly/pOMZb",0,0,0,0,en,In the southern US,['IFP']
09:06:01 03:39:37,MsIFP,"Okay, #IFP-ers - the website updates are finished! Feedback is welcome & please let me know if you encounter any problems! Thx!!",0,0,0,0,en,In the southern US,['IFP']
09:05:31 04:44:17,MsIFP,@mariposabelle I'm always happy to hear that someone loves #IFP! And now I know you've been tweeting instead of hangin' out on sunless! LOL!,0,0,0,0,en,In the southern US,['IFP']
09:05:29 16:06:08,MsIFP,"I have 3 #IFP samples to give away! 1 moisturizer w/spf, 1 sulfur masque, & 1 Action-C creme.  First come, first served!!",0,0,0,0,en,In the southern US,['IFP']
09:05:26 14:02:03,MsIFP,Continuing work on the #IFP website - hoping that everyone will like the changes  - also hoping it will be finished by June 1!,0,0,0,0,en,In the southern US,['IFP']
09:05:25 12:58:57,MsIFP,Don't forget! Free sample of #IFP acne-control sulfur masque up for grabs! First person to DM me gets it! It's great as a spot treatment!,0,0,0,0,en,In the southern US,['IFP']
09:05:25 01:51:11,MsIFP,I've got a free sample of #IFP acne-control sulfur masque up for grabs! First person to DM me gets it! It's great as a spot treatment!,0,0,0,0,en,In the southern US,['IFP']
09:05:24 21:21:37,MsIFP,Thanks @kaffeineme! You get the sample of #IFP moisturizer w/ spf 15!!,0,0,0,0,en,In the southern US,['IFP']
09:05:24 21:01:53,MsIFP,I've got an #IFP Moisturizer w/ spf 15 sample up for grabs - first person to direct message me gets it!,0,0,0,0,en,In the southern US,['IFP']
09:05:05 09:11:39,TheFinanceCoach,"Good morning everyone! Busy day today. BNI lunch meeting, client meetings in the afternoon and the IFP meet this evening. #IFA #BNI #IFP",0,0,0,0,en,"Barnet, London","['IFA', 'BNI', 'IFP']"
09:04:24 17:45:34,cobusvw,"#ANC 65,27%; #DA 16,37%; #COPE:7,44%; #IFP 5,02%; #ID 0,97%; #VF+ 0,92%; #UDM 0.90%; #saelections - 70%votes counted",0,0,0,0,en,Pretoria,"['ANC', 'DA', 'COPE', 'IFP', 'ID', 'VF', 'UDM', 'saelections']"
09:04:17 03:51:36,NoitMarketing,#IFP http://tweetube.com/1zM - Noitworld Kickoff Promotion Check it out. Bookmark us coming May 09. On Line Resale is Fun Again.,0,0,0,0,en,Yuma AZ,['IFP']
09:04:05 17:52:29,eliungar,"Attending the IFP Producer's Series focus on documentary. So far, it's been a mixed bag. #IFP Focus on Documentary",0,0,0,0,en,Los Angeles,['IFP']
